id,time_baca,time_blatchington,time_cardinal_n,time_ds,time_hove_park,time_kings,time_longhill,time_paca,time_patcham,time_varndean,first_closest_travel,second_closest_travel,third_closest_travel,first_closest_time,second_closest_time,third_closest_time,max_travel,min_travel,avg_travel,geometry,long,lat
BN1 5XW,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 5XY,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 5XZ,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 5YA,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 5YB,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 5YF,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 5YQ,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 5YW,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 5YY,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 5YZ,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 5ZB,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 5ZE,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 5ZX,61,47,24,41,43,49,80,77,37,46,cardinal_n,patcham,ds,24,37,41,80,24,50.5,"c(-0.156727, 50.846749)",-0.156727,50.846749
BN1 6AA,36,60,18,23,47,64,60,60,22,27,cardinal_n,patcham,ds,18,22,23,64,18,41.7,"c(-0.141936, 50.836802)",-0.141936,50.836802
BN1 6AB,37,60,19,24,48,64,60,61,23,27,cardinal_n,patcham,ds,19,23,24,64,19,42.3,"c(-0.141573, 50.837021)",-0.141573,50.837021
BN1 6AD,37,60,19,24,47,64,60,60,23,27,cardinal_n,patcham,ds,19,23,24,64,19,42.1,"c(-0.14154, 50.837851)",-0.14154,50.837851
BN1 6AE,39,60,20,25,47,64,60,62,24,28,cardinal_n,patcham,ds,20,24,25,64,20,42.9,"c(-0.141852, 50.835694)",-0.141852,50.835694
BN1 6AF,44,64,27,27,53,67,60,65,26,30,patcham,cardinal_n,ds,26,27,27,67,26,46.3,"c(-0.14573, 50.837127)",-0.14573,50.837127
BN1 6AG,42,63,24,27,51,66,61,63,26,30,cardinal_n,patcham,ds,24,26,27,66,24,45.3,"c(-0.148293, 50.838378)",-0.148293,50.838378
BN1 6AH,42,62,20,27,50,66,61,63,26,30,cardinal_n,patcham,ds,20,26,27,66,20,44.7,"c(-0.147485, 50.837649)",-0.147485,50.837649
BN1 6AJ,46,64,23,27,52,67,60,66,26,30,cardinal_n,patcham,ds,23,26,27,67,23,46.1,"c(-0.144835, 50.836051)",-0.144835,50.836051
BN1 6AL,42,62,28,25,49,66,60,63,24,29,patcham,ds,cardinal_n,24,25,28,66,24,44.8,"c(-0.143596, 50.835407)",-0.143596,50.835407
BN1 6AN,46,63,20,30,52,66,61,64,30,32,cardinal_n,ds,patcham,20,30,30,66,20,46.4,"c(-0.146907, 50.83716)",-0.146907,50.83716
BN1 6AP,46,65,27,31,54,68,63,67,30,32,cardinal_n,patcham,ds,27,30,31,68,27,48.3,"c(-0.150033, 50.838927)",-0.150033,50.838927
BN1 6AQ,36,60,19,24,47,64,60,60,23,27,cardinal_n,patcham,ds,19,23,24,64,19,42,"c(-0.142493, 50.83637)",-0.142493,50.83637
BN1 6AR,39,64,35,28,53,68,60,61,31,21,varndean,ds,patcham,21,28,31,68,21,46,"c(-0.136277, 50.836967)",-0.136277,50.836967
BN1 6AS,44,64,26,26,53,67,60,65,25,30,patcham,cardinal_n,ds,25,26,26,67,25,46,"c(-0.145453, 50.836948)",-0.145453,50.836948
BN1 6AT,38,61,28,24,48,65,60,61,23,27,patcham,ds,varndean,23,24,27,65,23,43.5,"c(-0.14419, 50.836553)",-0.14419,50.836553
BN1 6AU,46,65,27,27,54,68,60,67,26,31,patcham,cardinal_n,ds,26,27,27,68,26,47.1,"c(-0.146144, 50.837417)",-0.146144,50.837417
BN1 6AW,46,56,19,26,45,65,62,67,25,31,cardinal_n,patcham,ds,19,25,26,67,19,44.2,"c(-0.151593, 50.842567)",-0.151593,50.842567
BN1 6AX,37,60,19,24,48,64,60,61,23,27,cardinal_n,patcham,ds,19,23,24,64,19,42.3,"c(-0.142564, 50.837082)",-0.142564,50.837082
BN1 6AY,48,56,18,26,45,65,64,69,24,31,cardinal_n,patcham,ds,18,24,26,69,18,44.6,"c(-0.152076, 50.843285)",-0.152076,50.843285
BN1 6AZ,44,64,26,29,53,67,62,65,28,31,cardinal_n,patcham,ds,26,28,29,67,26,46.9,"c(-0.149015, 50.838803)",-0.149015,50.838803
BN1 6BA,42,63,26,25,51,66,60,63,24,29,patcham,ds,cardinal_n,24,25,26,66,24,44.9,"c(-0.144926, 50.836997)",-0.144926,50.836997
BN1 6BB,40,62,31,25,49,66,60,62,24,27,patcham,ds,varndean,24,25,27,66,24,44.6,"c(-0.139869, 50.838427)",-0.139869,50.838427
BN1 6BD,44,64,27,27,53,67,60,65,26,30,patcham,cardinal_n,ds,26,27,27,67,26,46.3,"c(-0.145758, 50.837132)",-0.145758,50.837132
BN1 6BE,44,64,27,27,53,67,60,65,26,30,patcham,cardinal_n,ds,26,27,27,67,26,46.3,"c(-0.145758, 50.837132)",-0.145758,50.837132
BN1 6BF,48,66,28,33,54,69,63,69,31,34,cardinal_n,patcham,ds,28,31,33,69,28,49.5,"c(-0.148647, 50.83841)",-0.148647,50.83841
BN1 6BG,38,61,20,24,48,65,60,61,23,27,cardinal_n,patcham,ds,20,23,24,65,20,42.7,"c(-0.143915, 50.836339)",-0.143915,50.836339
BN1 6BH,44,64,26,29,53,67,62,65,28,31,cardinal_n,patcham,ds,26,28,29,67,26,46.9,"c(-0.149612, 50.839154)",-0.149612,50.839154
BN1 6BJ,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6BL,37,65,42,23,54,70,65,61,31,16,varndean,ds,patcham,16,23,31,70,16,46.4,"c(-0.134789, 50.840456)",-0.134789,50.840456
BN1 6BN,46,62,18,31,48,65,63,62,30,32,cardinal_n,patcham,ds,18,30,31,65,18,45.7,"c(-0.148063, 50.838104)",-0.148063,50.838104
BN1 6BP,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6BQ,56,66,27,28,51,67,65,74,28,33,cardinal_n,ds,patcham,27,28,28,74,27,49.5,"c(-0.152177, 50.845791)",-0.152177,50.845791
BN1 6BR,46,62,18,31,48,65,63,62,30,32,cardinal_n,patcham,ds,18,30,31,65,18,45.7,"c(-0.148027, 50.837924)",-0.148027,50.837924
BN1 6BS,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6BT,38,60,20,24,48,64,60,61,23,27,cardinal_n,patcham,ds,20,23,24,64,20,42.5,"c(-0.142291, 50.836088)",-0.142291,50.836088
BN1 6BU,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6BW,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6BX,40,62,22,26,49,65,60,62,25,29,cardinal_n,patcham,ds,22,25,26,65,22,44,"c(-0.147903, 50.838201)",-0.147903,50.838201
BN1 6BY,37,60,19,25,47,64,60,60,24,28,cardinal_n,patcham,ds,19,24,25,64,19,42.4,"c(-0.141696, 50.83642)",-0.141696,50.83642
BN1 6BZ,39,62,30,27,49,66,60,61,28,22,varndean,ds,patcham,22,27,28,66,22,44.4,"c(-0.137024, 50.837119)",-0.137024,50.837119
BN1 6DA,36,59,19,25,46,63,60,60,24,28,cardinal_n,patcham,ds,19,24,25,63,19,42,"c(-0.141037, 50.836194)",-0.141037,50.836194
BN1 6DB,36,59,18,26,46,63,60,60,25,29,cardinal_n,patcham,ds,18,25,26,63,18,42.2,"c(-0.140921, 50.836636)",-0.140921,50.836636
BN1 6DD,35,57,17,25,44,62,60,57,24,28,cardinal_n,patcham,ds,17,24,25,62,17,40.9,"c(-0.140209, 50.83738)",-0.140209,50.83738
BN1 6DE,37,60,19,26,47,64,60,60,25,26,cardinal_n,patcham,ds,19,25,26,64,19,42.4,"c(-0.138923, 50.836871)",-0.138923,50.836871
BN1 6DF,38,61,20,27,48,65,60,61,26,25,cardinal_n,varndean,patcham,20,25,26,65,20,43.1,"c(-0.138151, 50.837335)",-0.138151,50.837335
BN1 6DG,36,63,34,26,51,67,60,59,30,19,varndean,ds,patcham,19,26,30,67,19,44.5,"c(-0.135298, 50.837307)",-0.135298,50.837307
BN1 6DH,35,63,36,25,52,67,60,59,30,18,varndean,ds,patcham,18,25,30,67,18,44.5,"c(-0.134841, 50.837714)",-0.134841,50.837714
BN1 6DJ,41,64,35,25,53,68,60,61,25,22,varndean,ds,patcham,22,25,25,68,22,45.4,"c(-0.13746, 50.837927)",-0.13746,50.837927
BN1 6DL,39,65,36,26,54,70,60,61,26,21,varndean,ds,patcham,21,26,26,70,21,45.8,"c(-0.136463, 50.838382)",-0.136463,50.838382
BN1 6DN,35,57,17,25,44,62,60,57,24,28,cardinal_n,patcham,ds,17,24,25,62,17,40.9,"c(-0.140581, 50.836951)",-0.140581,50.836951
BN1 6DP,37,60,19,24,47,64,60,60,23,26,cardinal_n,patcham,ds,19,23,24,64,19,42,"c(-0.140346, 50.837874)",-0.140346,50.837874
BN1 6DQ,46,59,22,30,48,67,63,67,29,32,cardinal_n,patcham,ds,22,29,30,67,22,46.3,"c(-0.151171, 50.840672)",-0.151171,50.840672
BN1 6DR,48,60,22,31,49,68,63,69,30,33,cardinal_n,patcham,ds,22,30,31,69,22,47.3,"c(-0.151825, 50.840655)",-0.151825,50.840655
BN1 6DS,48,60,23,31,49,68,64,69,30,33,cardinal_n,patcham,ds,23,30,31,69,23,47.5,"c(-0.151652, 50.841093)",-0.151652,50.841093
BN1 6DT,46,59,22,30,48,67,63,67,29,32,cardinal_n,patcham,ds,22,29,30,67,22,46.3,"c(-0.15109, 50.840922)",-0.15109,50.840922
BN1 6DU,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6DW,38,60,20,23,47,64,60,60,22,27,cardinal_n,patcham,ds,20,22,23,64,20,42.1,"c(-0.140789, 50.83851)",-0.140789,50.83851
BN1 6DX,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6DY,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6DZ,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6EA,40,62,31,25,49,66,60,62,24,27,patcham,ds,varndean,24,25,27,66,24,44.6,"c(-0.139588, 50.838729)",-0.139588,50.838729
BN1 6EB,40,64,35,26,53,68,60,61,25,25,patcham,varndean,ds,25,25,26,68,25,45.7,"c(-0.137866, 50.838787)",-0.137866,50.838787
BN1 6ED,36,64,39,26,53,68,60,59,30,19,varndean,ds,patcham,19,26,30,68,19,45.4,"c(-0.134866, 50.838874)",-0.134866,50.838874
BN1 6EE,40,65,37,26,54,70,61,62,26,21,varndean,ds,patcham,21,26,26,70,21,46.2,"c(-0.137696, 50.839495)",-0.137696,50.839495
BN1 6EF,37,65,40,25,54,70,61,60,29,18,varndean,ds,patcham,18,25,29,70,18,45.9,"c(-0.135397, 50.839818)",-0.135397,50.839818
BN1 6EG,38,65,37,26,54,70,61,60,27,20,varndean,ds,patcham,20,26,27,70,20,45.8,"c(-0.135947, 50.838847)",-0.135947,50.838847
BN1 6EH,40,67,40,26,56,72,62,62,30,18,varndean,ds,patcham,18,26,30,72,18,47.3,"c(-0.1364, 50.840311)",-0.1364,50.840311
BN1 6EJ,38,65,41,25,54,70,62,61,31,17,varndean,ds,patcham,17,25,31,70,17,46.4,"c(-0.135151, 50.840273)",-0.135151,50.840273
BN1 6EL,40,66,42,23,55,71,64,62,30,15,varndean,ds,patcham,15,23,30,71,15,46.8,"c(-0.135489, 50.84143)",-0.135489,50.84143
BN1 6EN,38,65,42,23,54,70,63,61,30,16,varndean,ds,patcham,16,23,30,70,16,46.2,"c(-0.13484, 50.840943)",-0.13484,50.840943
BN1 6EP,39,66,43,23,55,71,64,61,31,15,varndean,ds,patcham,15,23,31,71,15,46.8,"c(-0.134988, 50.841511)",-0.134988,50.841511
BN1 6EQ,43,69,40,22,58,75,65,65,27,14,varndean,ds,patcham,14,22,27,75,14,47.8,"c(-0.136351, 50.842954)",-0.136351,50.842954
BN1 6ER,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6ES,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6ET,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6EU,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6EW,48,68,30,22,56,70,62,69,21,24,patcham,ds,varndean,21,22,24,70,21,47,"c(-0.142859, 50.844326)",-0.142859,50.844326
BN1 6EX,37,60,19,26,47,64,60,60,25,26,cardinal_n,patcham,ds,19,25,26,64,19,42.4,"c(-0.138851, 50.837238)",-0.138851,50.837238
BN1 6EY,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6EZ,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6FA,44,69,41,23,58,75,65,65,29,15,varndean,ds,patcham,15,23,29,75,15,48.4,"c(-0.13578, 50.842666)",-0.13578,50.842666
BN1 6FB,44,67,38,26,56,72,62,67,26,18,varndean,ds,patcham,18,26,26,72,18,47.6,"c(-0.137925, 50.840875)",-0.137925,50.840875
BN1 6FD,44,66,37,26,55,71,61,67,27,20,varndean,ds,patcham,20,26,27,71,20,47.4,"c(-0.137849, 50.840298)",-0.137849,50.840298
BN1 6FE,42,67,41,22,56,72,64,63,29,14,varndean,ds,patcham,14,22,29,72,14,47,"c(-0.13566, 50.842125)",-0.13566,50.842125
BN1 6FF,45,68,37,26,57,74,62,68,25,25,patcham,varndean,ds,25,25,26,74,25,48.7,"c(-0.138195, 50.841599)",-0.138195,50.841599
BN1 6FG,47,70,36,24,60,75,63,69,24,18,varndean,ds,patcham,18,24,24,75,18,48.6,"c(-0.139026, 50.843204)",-0.139026,50.843204
BN1 6FH,46,70,38,25,60,75,63,68,26,17,varndean,ds,patcham,17,25,26,75,17,48.8,"c(-0.137177, 50.842913)",-0.137177,50.842913
BN1 6FJ,42,68,38,21,57,74,65,64,26,13,varndean,ds,patcham,13,21,26,74,13,46.8,"c(-0.135836, 50.843405)",-0.135836,50.843405
BN1 6FL,43,68,38,21,57,74,65,64,26,14,varndean,ds,patcham,14,21,26,74,14,47,"c(-0.136344, 50.843835)",-0.136344,50.843835
BN1 6FN,46,70,35,24,60,74,63,68,23,17,varndean,patcham,ds,17,23,24,74,17,48,"c(-0.139001, 50.844184)",-0.139001,50.844184
BN1 6FP,45,71,40,27,61,76,65,68,28,20,varndean,ds,patcham,20,27,28,76,20,50.1,"c(-0.136689, 50.842303)",-0.136689,50.842303
BN1 6FQ,40,67,42,25,56,72,63,62,31,17,varndean,ds,patcham,17,25,31,72,17,47.5,"c(-0.135944, 50.840334)",-0.135944,50.840334
BN1 6FR,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6FS,40,62,22,26,49,65,60,62,25,29,cardinal_n,patcham,ds,22,25,26,65,22,44,"c(-0.147875, 50.838195)",-0.147875,50.838195
BN1 6FT,48,68,29,22,56,70,62,70,21,25,patcham,ds,varndean,21,22,25,70,21,47.1,"c(-0.143522, 50.844445)",-0.143522,50.844445
BN1 6FU,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6FW,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6FX,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6FY,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6FZ,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6GA,42,63,33,25,51,67,60,63,24,27,patcham,ds,varndean,24,25,27,67,24,45.5,"c(-0.139762, 50.83933)",-0.139762,50.83933
BN1 6GB,46,67,36,25,56,72,62,69,24,27,patcham,ds,varndean,24,25,27,72,24,48.4,"c(-0.139144, 50.84129)",-0.139144,50.84129
BN1 6GD,48,70,35,24,59,74,62,69,23,24,patcham,ds,varndean,23,24,24,74,23,48.8,"c(-0.140061, 50.843247)",-0.140061,50.843247
BN1 6GE,46,66,36,25,55,71,61,68,24,28,patcham,ds,varndean,24,25,28,71,24,48,"c(-0.139722, 50.841056)",-0.139722,50.841056
BN1 6GF,46,65,35,24,54,70,60,66,23,27,patcham,ds,varndean,23,24,27,70,23,47,"c(-0.140568, 50.840503)",-0.140568,50.840503
BN1 6GG,48,68,34,24,57,72,62,69,23,25,patcham,ds,varndean,23,24,25,72,23,48.2,"c(-0.140665, 50.843059)",-0.140665,50.843059
BN1 6GH,47,68,35,24,57,73,62,69,23,26,patcham,ds,varndean,23,24,26,73,23,48.4,"c(-0.139902, 50.842255)",-0.139902,50.842255
BN1 6GJ,48,69,34,24,58,73,62,70,23,24,patcham,ds,varndean,23,24,24,73,23,48.5,"c(-0.141118, 50.843102)",-0.141118,50.843102
BN1 6GL,46,65,35,24,54,70,61,66,23,27,patcham,ds,varndean,23,24,27,70,23,47.1,"c(-0.140969, 50.840432)",-0.140969,50.840432
BN1 6GN,48,68,33,23,57,72,62,70,22,26,patcham,ds,varndean,22,23,26,72,22,48.1,"c(-0.142064, 50.842874)",-0.142064,50.842874
BN1 6GP,46,70,33,23,59,73,62,68,22,18,varndean,patcham,ds,18,22,23,73,18,47.4,"c(-0.140443, 50.844009)",-0.140443,50.844009
BN1 6GQ,48,68,33,23,57,72,62,69,22,26,patcham,ds,varndean,22,23,26,72,22,48,"c(-0.14169, 50.842994)",-0.14169,50.842994
BN1 6GR,46,66,36,25,55,71,61,68,24,28,patcham,ds,varndean,24,25,28,71,24,48,"c(-0.140045, 50.840801)",-0.140045,50.840801
BN1 6GS,48,68,34,24,57,72,62,69,23,27,patcham,ds,varndean,23,24,27,72,23,48.4,"c(-0.14189, 50.84226)",-0.14189,50.84226
BN1 6GT,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6GU,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6GW,48,68,29,22,56,70,62,70,21,25,patcham,ds,varndean,21,22,25,70,21,47.1,"c(-0.143581, 50.844391)",-0.143581,50.844391
BN1 6GX,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6GY,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6GZ,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6HA,42,63,31,23,51,67,60,63,22,27,patcham,ds,varndean,22,23,27,67,22,44.9,"c(-0.141678, 50.83937)",-0.141678,50.83937
BN1 6HB,46,66,33,22,55,71,61,67,21,27,patcham,ds,varndean,21,22,27,71,21,46.9,"c(-0.14233, 50.840828)",-0.14233,50.840828
BN1 6HD,44,64,32,22,53,68,60,65,21,27,patcham,ds,varndean,21,22,27,68,21,45.6,"c(-0.141476, 50.840158)",-0.141476,50.840158
BN1 6HE,48,68,32,22,57,71,62,69,21,27,patcham,ds,varndean,21,22,27,71,21,47.7,"c(-0.142651, 50.842776)",-0.142651,50.842776
BN1 6HF,48,68,31,22,57,71,62,70,21,27,patcham,ds,varndean,21,22,27,71,21,47.7,"c(-0.143389, 50.843147)",-0.143389,50.843147
BN1 6HG,48,68,30,22,56,70,62,72,21,27,patcham,ds,varndean,21,22,27,72,21,47.6,"c(-0.144791, 50.842882)",-0.144791,50.842882
BN1 6HH,53,71,34,25,61,75,65,74,24,30,patcham,ds,varndean,24,25,30,75,24,51.2,"c(-0.144184, 50.841712)",-0.144184,50.841712
BN1 6HJ,40,62,29,25,49,66,60,62,24,28,patcham,ds,varndean,24,25,28,66,24,44.5,"c(-0.14283, 50.838268)",-0.14283,50.838268
BN1 6HL,49,70,34,25,60,72,64,73,24,30,patcham,ds,varndean,24,25,30,73,24,50.1,"c(-0.143833, 50.840897)",-0.143833,50.840897
BN1 6HN,42,63,30,25,51,66,60,63,24,29,patcham,ds,varndean,24,25,29,66,24,45.3,"c(-0.143633, 50.837701)",-0.143633,50.837701
BN1 6HP,37,60,19,24,48,64,60,61,23,27,cardinal_n,patcham,ds,19,23,24,64,19,42.3,"c(-0.142564, 50.837082)",-0.142564,50.837082
BN1 6HQ,48,68,30,22,56,70,62,70,21,26,patcham,ds,varndean,21,22,26,70,21,47.3,"c(-0.143143, 50.843971)",-0.143143,50.843971
BN1 6HR,51,68,36,27,57,71,63,70,26,32,patcham,ds,varndean,26,27,32,71,26,50.1,"c(-0.143099, 50.839716)",-0.143099,50.839716
BN1 6HS,48,68,29,22,56,70,62,70,21,25,patcham,ds,varndean,21,22,25,70,21,47.1,"c(-0.143581, 50.844391)",-0.143581,50.844391
BN1 6HT,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6HU,56,66,27,28,51,67,65,74,28,33,cardinal_n,ds,patcham,27,28,28,74,27,49.5,"c(-0.152177, 50.845791)",-0.152177,50.845791
BN1 6HW,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6HX,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6HY,55,62,26,27,51,66,64,73,26,32,cardinal_n,patcham,ds,26,26,27,73,26,48.2,"c(-0.152223, 50.84607)",-0.152223,50.84607
BN1 6HZ,37,49,28,37,38,55,59,47,40,32,cardinal_n,varndean,baca,28,32,37,59,28,42.2,"c(-0.140818, 50.826334)",-0.140818,50.826334
BN1 6JA,35,63,39,24,52,67,60,58,30,17,varndean,ds,patcham,17,24,30,67,17,44.5,"c(-0.133397, 50.83797)",-0.133397,50.83797
BN1 6JB,37,65,42,23,54,70,64,60,31,16,varndean,ds,patcham,16,23,31,70,16,46.2,"c(-0.134228, 50.840636)",-0.134228,50.840636
BN1 6JD,40,66,43,21,55,71,65,62,30,14,varndean,ds,patcham,14,21,30,71,14,46.7,"c(-0.134565, 50.842147)",-0.134565,50.842147
BN1 6JE,37,65,42,23,54,70,64,60,31,16,varndean,ds,patcham,16,23,31,70,16,46.2,"c(-0.133646, 50.840639)",-0.133646,50.840639
BN1 6JF,40,66,43,21,55,71,65,62,30,14,varndean,ds,patcham,14,21,30,71,14,46.7,"c(-0.134154, 50.842487)",-0.134154,50.842487
BN1 6JG,43,68,41,21,57,74,77,64,29,13,varndean,ds,patcham,13,21,29,77,13,48.7,"c(-0.134668, 50.844564)",-0.134668,50.844564
BN1 6JH,43,68,40,21,57,74,77,64,28,13,varndean,ds,patcham,13,21,28,77,13,48.5,"c(-0.135293, 50.844898)",-0.135293,50.844898
BN1 6JJ,43,68,42,17,57,74,77,64,30,12,varndean,ds,patcham,12,17,30,77,12,48.4,"c(-0.135576, 50.84635)",-0.135576,50.84635
BN1 6JL,43,68,42,17,57,74,77,64,30,12,varndean,ds,patcham,12,17,30,77,12,48.4,"c(-0.1351, 50.846553)",-0.1351,50.846553
BN1 6JN,43,69,44,17,58,75,78,65,31,11,varndean,ds,patcham,11,17,31,78,11,49.1,"c(-0.136547, 50.84731)",-0.136547,50.84731
BN1 6JP,44,70,37,22,59,75,67,66,25,14,varndean,ds,patcham,14,22,25,75,14,47.9,"c(-0.137144, 50.845161)",-0.137144,50.845161
BN1 6JQ,44,71,37,22,60,76,66,67,25,14,varndean,ds,patcham,14,22,25,76,14,48.2,"c(-0.137366, 50.844931)",-0.137366,50.844931
BN1 6JR,44,70,36,22,59,75,65,66,24,14,varndean,ds,patcham,14,22,24,75,14,47.5,"c(-0.137465, 50.844582)",-0.137465,50.844582
BN1 6JS,44,70,36,22,59,75,65,66,24,14,varndean,ds,patcham,14,22,24,75,14,47.5,"c(-0.137503, 50.844352)",-0.137503,50.844352
BN1 6JT,43,68,41,21,57,74,77,64,28,13,varndean,ds,patcham,13,21,28,77,13,48.6,"c(-0.135153, 50.844509)",-0.135153,50.844509
BN1 6JU,43,69,44,14,58,75,78,65,30,9,varndean,ds,patcham,9,14,30,78,9,48.5,"c(-0.135702, 50.848191)",-0.135702,50.848191
